FY,main.hyperlink,xpath,link.title,file.hyperlink,document.type,file.type,appropriation,sorting.id,display.version
2011,https://comptroller.defense.gov/Budget-Materials/Budget2011/,#LiveHTMLWrapper58369 div,"Research Development, Test & Evaluation Programs (R-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2011/fy2011_r1.pdf,Budget Documents,PDF,R-1,23,not.display.version
2011,https://comptroller.defense.gov/Budget-Materials/Budget2011/,#LiveHTMLWrapper58369 div,"Research Development, Test & Evaluation Programs (R-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2011/fy2011_r1.xls,Budget Documents,Excel,R-1,24,not.display.version
2011,https://comptroller.defense.gov/Budget-Materials/Budget2011/,#LiveHTMLWrapper58369 div,"Research Development, Test & Evaluation Programs (R-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2011/r1_display.xls,Budget Documents,Excel,R-1,25,display.version
2011,https://comptroller.defense.gov/Budget-Materials/Budget2011/,#LiveHTMLWrapper58369 div,"Military Construction, Family Housing, and Base Realignment and Closure Program (C-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2011/fy2011_c1.pdf,Budget Documents,PDF,C-1,26,not.display.version
2011,https://comptroller.defense.gov/Budget-Materials/Budget2011/,#LiveHTMLWrapper58369 div,"Military Construction, Family Housing, and Base Realignment and Closure Program (C-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2011/fy2011_c1.xls,Budget Documents,Excel,C-1,27,not.display.version
2011,https://comptroller.defense.gov/Budget-Materials/Budget2011/,#LiveHTMLWrapper58369 div,"Military Construction, Family Housing, and Base Realignment and Closure Program (C-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2011/c1_display.xls,Budget Documents,Excel,C-1,28,display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,Press Release - Defense Budget,http://archive.defense.gov/releases/release.aspx?releaseid=12652,Press Releases,Site,NA,1,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,Budget Briefing,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/fy2010_BudgetBriefing.pdf,Press Releases,PDF,NA,2,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,Transcripts,http://archive.defense.gov/transcripts/transcript.aspx?transcriptid=4417,Press Releases,Site,NA,3,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,Summary Budget Documents,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/fy2010_oco.pdf,Summary Budget Documents,PDF,NA,4,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,Budget Amendment to the FY 2010 President's Budget Request for Overseas Contingency Operations (OCO),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/fy2010_oco.xls,Summary Budget Documents,Excel,OCO.Related,5,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,Budget Amendment to the FY 2010 President's Budget Request for Overseas Contingency Operations (OCO),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/fy2010_SSJ.pdf,Summary Budget Documents,PDF,OCO.Related,6,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,Program Acquisition Costs by Weapons System,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/FY2010_Weapons.pdf,Summary Budget Documents,PDF,NA,7,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,Financial Summary Tables,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/fy2010_summary_tables_whole.pdf,Summary Budget Documents,PDF,NA,8,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,National Defense Budget Estimates for FY 2010 (Green Book),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/Green_Book_Final.pdf,Summary Budget Documents,PDF,NA,9,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,Operation and Maintenance Overview,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/fy2010_OM_Overview.pdf,Summary Budget Documents,PDF,NA,10,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,Military Personnel Programs (M-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/fy2010_m1o1.pdf,Budget Documents,PDF,M-1,11,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,Military Personnel Programs (M-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/fy2010_m1.xls,Budget Documents,Excel,M-1,12,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,Military Personnel Programs (M-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/m1_display.xls,Budget Documents,Excel,M-1,13,display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,Operation and Maintenance Programs (0-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/fy2010_o1.xls,Budget Documents,Excel,NA,14,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,Operation and Maintenance Programs (0-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/o1_display.xls,Budget Documents,Excel,NA,15,display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,Procurement Programs (P-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/fy2010_p1.pdf,Budget Documents,PDF,P-1,16,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,Procurement Programs (P-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/fy2010_p1.xls,Budget Documents,Excel,P-1,17,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,Procurement Programs (P-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/p1_display.xls,Budget Documents,Excel,P-1,18,display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,Procurement Programs Reserve Components (P-1R),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/fy2010_p1r.pdf,Budget Documents,PDF,P-1R,19,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,Procurement Programs Reserve Components (P-1R),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/fy2010_p1r.xls,Budget Documents,Excel,P-1R,20,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,"Research Development, Test & Evaluation Programs (R-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/fy2010_r1.pdf,Budget Documents,PDF,R-1,21,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,"Research Development, Test & Evaluation Programs (R-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/fy2010_r1.xls,Budget Documents,Excel,R-1,22,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,"Research Development, Test & Evaluation Programs (R-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/r1_display.xls,Budget Documents,Excel,R-1,23,display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,"Military Construction, Family Housing, and Base Realignment and Closure Program (C-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/fy2010_c1.pdf,Budget Documents,PDF,C-1,24,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,"Military Construction, Family Housing, and Base Realignment and Closure Program (C-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/fy2010_c1.xls,Budget Documents,Excel,C-1,25,not.display.version
2010,https://comptroller.defense.gov/Budget-Materials/Budget2010/,#LiveHTMLWrapper58371 div,"Military Construction, Family Housing, and Base Realignment and Closure Program (C-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2010/c1_display.xls,Budget Documents,Excel,C-1,26,display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,Press Release - Defense Budget,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/2009_Budget_Rollout_Release.pdf,Press Releases,PDF,NA,1,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,Budget Briefing,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/Summary_Docs/FY2009_Budget_Slides.pdf,Press Releases,PDF,NA,2,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,Transcripts,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/Summary_Docs/FY2009_Transcript.pdf,Press Releases,PDF,NA,3,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,Fiscal Year 2009 Supplemental Request,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/Supplemental/FY2009_Supplemental_Request/pdfs/FY_2009_Supplemental_Request_04-08-09.pdf,Fiscal Year 2009 Supplemental Request,PDF,NA,4,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,FY 2009 Detailed Justification,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/Supplemental/FY2009_Supplemental_Request/pdfs/FY_2009_Supplemental_Request.pdf,Fiscal Year 2009 Supplemental Request,PDF,NA,5,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,FY 2009 Detailed Justification,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/Supplemental/FY2009_Supplemental_Request/pdfs//FY_2009_Supplemental_Request.xls,Fiscal Year 2009 Supplemental Request,PDF,NA,6,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,FY 2009 Defense-Wide Justification,/BudgetMaterials/fy2009budgetjustification.aspx,Fiscal Year 2009 Supplemental Request,Site,NA,7,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,Global War on Terror Funding,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/Supplemental/FY2008_Global_War_on_Terror_Request/FY_2008_GWOT.pdf,Global War on Terror Funding,PDF,NA,8,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,FY 2008 Global War on Terror Pending Request,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/Supplemental/FY2008_Global_War_on_Terror_Request/FY_2008_GWOT.xls,Global War on Terror Funding,Excel,NA,9,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,FY 2008 Global War on Terror Pending Request,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/Supplemental/FY2009_Global_War_On_Terror_Bridge_Request.pdf,Global War on Terror Funding,PDF,NA,10,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,War on Terror Bridge Request,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/supplemental/FY2009_Global_War_On_Terror.pdf,Global War on Terror Funding,PDF,NA,11,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,War on Terror Bridge Request,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/supplemental/FY2009_Global_War_On_Terror.xls,Global War on Terror Funding,Excel,NA,12,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,Budget Documents,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/FY2009_Budget_Request_Justification.pdf,Budget Documents,PDF,NA,13,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,National Defense Budget Estimates for the FY 2009 Budget (Green Book),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/FY09Greenbook/greenbook_2009_updated.pdf,Budget Documents,PDF,NA,14,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,National Defense Budget Estimates for the FY 2009 Budget (Green Book),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/fy2009_greenbook.pdf,Budget Documents,PDF,NA,15,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,Financial Summary Tables for FY 2009,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/fy2009_summary_tables_whole.pdf,Budget Documents,PDF,NA,16,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,Military Personnel Programs (M-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/fy2009_m1.pdf,Budget Documents,PDF,M-1,17,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,Military Personnel Programs (M-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/fy2009_m1.xls,Budget Documents,Excel,M-1,18,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,Operation and Maintenance Overview,https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/fy2009_OandM_overview.pdf,Budget Documents,PDF,NA,19,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,Operation and Maintenance Programs (0-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/fy2009_o1.pdf,Budget Documents,PDF,NA,20,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,Operation and Maintenance Programs (0-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/fy2009_o1.xls,Budget Documents,Excel,NA,21,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,Procurement Programs (P-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/fy2009_p1.pdf,Budget Documents,PDF,P-1,22,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,Procurement Programs (P-1),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/fy2009_p1.xls,Budget Documents,Excel,P-1,23,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,Procurement Programs Reserve Components (P-1R),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/fy2009_p1r.pdf,Budget Documents,PDF,P-1R,24,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,Procurement Programs Reserve Components (P-1R),https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/fy2009_p1r.xls,Budget Documents,Excel,P-1R,25,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,"Research Development, Test & Evaluation Programs (R-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/fy2009_r1.pdf,Budget Documents,PDF,R-1,26,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,"Research Development, Test & Evaluation Programs (R-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/fy2009_r1.xls,Budget Documents,Excel,R-1,27,not.display.version
2009,https://comptroller.defense.gov/Budget-Materials/Budget2009/,#LiveHTMLWrapper58373 div,"Military Construction, Family Housing, and Base Realignment and Closure Program (C-1)",https://comptroller.defense.gov/Portals/45/Documents/defbudget/fy2009/fy2009_c1.pdf,Budget Documents,PDF,C-1,28,not.display.version
